,text,id,user,created_at
62,"#ニホンカモシカ に会いました‼️

#デュアルライフ #デュアラー
#長野県 https://t.co/ETuZbu92Tf",1508056368556933122,termas_jp,Sun Mar 27 12:20:31 +0000 2022
63,@toko_mama_ ありがとうございます♪よろしくお願いします❣️,1508055067513204739,termas_jp,Sun Mar 27 12:15:21 +0000 2022
64,"今夜のアテは、スーパーに売っていた『絹の味』という蚕のサナギ‼️
パクパク食べられたのは私だけですが、🇪🇸の白ワインになかなか合いました🤣（画像掲載は控えます🤣）
#デュアルライフ #デュアラー
#長野県",1507700771672174595,termas_jp,Sat Mar 26 12:47:30 +0000 2022
65,@mof_yuru 聞こえてるかも⁉️です🤣🤣🤣,1507599063868669955,termas_jp,Sat Mar 26 06:03:21 +0000 2022
66,"夫がテレワークでZOOM中に息子がオナラを連発🤣
朝から笑いをこらえるのに必死🤣
#デュアルライフ #デュアラー",1507522796079185920,termas_jp,Sat Mar 26 01:00:17 +0000 2022
67,"#楽天お買い物マラソン 開催中で、今日は25日なのでポチポチしました🤗
息子の新学期に必要なものが多いけど、私の大好きな赤ワインも6本まとめ買い🍷✨笑笑",1507201564624429056,termas_jp,Fri Mar 25 03:43:50 +0000 2022
68,"下書きのまま放置している2記事は今月中にUPします‼️月末になったら焦って張り切りだすいつものパターン🤣
#ブログ初心者
#ブログ仲間募集中",1506907618631372800,termas_jp,Thu Mar 24 08:15:47 +0000 2022
69,"お昼過ぎに長野に到着 ✨🚗✨
雪がとけてきて、車道からお店の建物などがちゃんと見えました。
春ですね〜✨🌱✨🌱✨🌱✨
#デュアルライフ #デュアラー https://t.co/dhwspcir1F",1506872160555778051,termas_jp,Thu Mar 24 05:54:54 +0000 2022
70,"息子の春休みがスタートしました✨
いっぱい一緒に楽しみたいな〜♪",1506478045141827591,termas_jp,Wed Mar 23 03:48:49 +0000 2022
71,"おはようございます🌸
はじめてスタバの当たりレシートが出て、無料ドリンクGETしました✨
わーい✨仕事がんばります😊",1506074919024869379,termas_jp,Tue Mar 22 01:06:56 +0000 2022
72,@nana590411 ぽんたさん、ありがとうございます✨よろしくお願いします！,1504377248123867139,termas_jp,Thu Mar 17 08:41:00 +0000 2022
73,"フォロワーさんが『888』のゾロ目❣️ただ単にうれしいー💖💖💖
ありがとうございます✨✨✨✨✨
#ブログ初心者
#ブログ初心者と繋がりたい 
#ブログ仲間募集中 
#ブログ仲間と繋がりたい 
#初心者ブロガー
#blog https://t.co/jS7ckKLdZo",1503747809777958924,termas_jp,Tue Mar 15 14:59:50 +0000 2022
74,@kumin_ad ありがとうございます✨よろしくお願いします！,1503634049973497856,termas_jp,Tue Mar 15 07:27:48 +0000 2022
75,@cyatorablog ちゃとらさん、ありがとうございます✨よろしくお願いします😊,1503633850140102658,termas_jp,Tue Mar 15 07:27:00 +0000 2022
76,@skybluesora2021 ありがとうございます✨,1503598003646795776,termas_jp,Tue Mar 15 05:04:34 +0000 2022
77,@mof_yuru ご覧いただきありがとうございます✨これからもよろしくお願いします😊,1503596135864500224,termas_jp,Tue Mar 15 04:57:08 +0000 2022
78,@fukugyouchancom ありがとうございます✨よろしくお願いします😊,1503522228495069184,termas_jp,Tue Mar 15 00:03:28 +0000 2022
79,"～これまでの流れ～
● 12/9 -ブログ開設✨
● 12/10 - SWELL購入
● 1/16 - プロフィール
● 1/31 - 初記事
● 2/3 - 2記事目
● 2/22 - 3記事目
● 2/26 - AdSense… https://t.co/Qgx8qHK8ym",1503490904602312705,termas_jp,Mon Mar 14 21:58:59 +0000 2022
80,"おはようございます🌞
アドセンス合格後たくさんの方にご覧いただき、うれしいです✨ありがとうございます💖これからもマイペースに継続していきます‼️よろしくお願いします✨
#アドセンス合格
#ブログ初心者
#ブログ初心者と繋がりたい… https://t.co/JDgiUxjdAY",1503488913700433924,termas_jp,Mon Mar 14 21:51:05 +0000 2022
81,@Lxwpm0o0LvIO2WP ありがとうございます✨私もフォローさせていただきました。よろしくお願いします😊,1503484834181959680,termas_jp,Mon Mar 14 21:34:52 +0000 2022
82,@affiliate_niina にーなさん、ありがとうございます✨よろしくお願いします❗️,1503484662894972929,termas_jp,Mon Mar 14 21:34:11 +0000 2022
83,@trainer_ikki ありがとうございます✨よろしくお願いします。,1503484452517085185,termas_jp,Mon Mar 14 21:33:21 +0000 2022
84,@Shooooooo_5 ご覧いただきありがとうございます。shogoさんもおめでとうございます❗️私もフォローさせていただきました✨よろしくお願いいたします。,1503484343012200449,termas_jp,Mon Mar 14 21:32:55 +0000 2022
85,@LIFEDREAM_41 ありがとうございます😊✨,1503483500540104705,termas_jp,Mon Mar 14 21:29:34 +0000 2022
86,@ssskkk810 ありがとうございます✨ビックリです。,1503483399407017984,termas_jp,Mon Mar 14 21:29:10 +0000 2022
87,@kumin_ad くみんさん、ありがとうございます😊よろしくお願いいたします！,1503483261229879298,termas_jp,Mon Mar 14 21:28:37 +0000 2022
88,@r6ewirumUeyppnt rekkaさん、はじめまして！合格おめでとうございます✨フォローさせていただきました。よろしくお願いします✨,1503482908920926211,termas_jp,Mon Mar 14 21:27:13 +0000 2022
89,@NY20211126 ゆうさん、ありがとうございます✨,1503156996513878016,termas_jp,Sun Mar 13 23:52:09 +0000 2022
90,@yukiharu75 ゆきはるさん、ありがとうございます😊私もフォローさせていただきました。よろしくお願いします！,1503156926213165056,termas_jp,Sun Mar 13 23:51:53 +0000 2022
91,@kabutogani76 ありがとうございました✨よろしくお願いします！,1503156576118775808,termas_jp,Sun Mar 13 23:50:29 +0000 2022
92,@ubiquitouscreas ゆびきたすさんもサウナよくされるんですね✨,1503121464396247042,termas_jp,Sun Mar 13 21:30:58 +0000 2022
93,@konshin_5734 ブログをお読みいただきありがとうございます😊ぜひ✨✨,1503121059146768385,termas_jp,Sun Mar 13 21:29:21 +0000 2022
94,@Freelance_Ryota ありがとうございます✨自分でもビックリしています。,1503120045421268992,termas_jp,Sun Mar 13 21:25:20 +0000 2022
95,@komakom99455019 ありがとうございます✨続けることが大事ですね٩( 'ω' )و,1503119829909540864,termas_jp,Sun Mar 13 21:24:28 +0000 2022
96,@katu66397763 つゆさん、ありがとうございます✨,1503119408591704064,termas_jp,Sun Mar 13 21:22:48 +0000 2022
97,@uraraka_ice うららかさん、ありがとうございます✨私もフォローさせていただきました❗️ぜひよろしくお願いします✨,1503119340375506947,termas_jp,Sun Mar 13 21:22:32 +0000 2022
98,@yuyami0806 ありがとうございます✨私も悩みましたがSWELLは使いやすく、とても満足しています❗️,1503119052411408385,termas_jp,Sun Mar 13 21:21:23 +0000 2022
99,@midhiaraito ありがとうございます✨,1503118618942664706,termas_jp,Sun Mar 13 21:19:40 +0000 2022
100,@oz61258156 おずさん、ありがとうございます✨,1503118522637230080,termas_jp,Sun Mar 13 21:19:17 +0000 2022
101,@xyinvestor_free ご覧いただきありがとうございます♪,1503007179527553024,termas_jp,Sun Mar 13 13:56:50 +0000 2022
102,@fpit_818 ありがとうございます😊,1503006717256544259,termas_jp,Sun Mar 13 13:55:00 +0000 2022
103,@setsuyaku_blog ありがとうございます✨がんばって継続します！,1503006417921638404,termas_jp,Sun Mar 13 13:53:49 +0000 2022
104,"@flare0211 ふれあさん、はじめまして✨私も一昨日までは同じ気持ちでしたよー
応援しています٩( 'ω' )و",1503006065084203011,termas_jp,Sun Mar 13 13:52:25 +0000 2022
105,@makicharo55 ありがとうございます😊,1503005165083033600,termas_jp,Sun Mar 13 13:48:50 +0000 2022
106,@kyamitune その旦那さん、はじめまして！ダメ元だったので、自分でも驚いています。私もフォローさせていただきますね。よろしくお願いします😊,1503004723016007680,termas_jp,Sun Mar 13 13:47:05 +0000 2022
107,@CoconaGarden ありがとうございます😊✨,1503003104719282177,termas_jp,Sun Mar 13 13:40:39 +0000 2022
108,@makojirou1129 ありがとうございます😊,1503002794328211460,termas_jp,Sun Mar 13 13:39:25 +0000 2022
109,@hagenyanstar ありがとうございます♪うれしいです✨,1503002678787710977,termas_jp,Sun Mar 13 13:38:57 +0000 2022
110,@konshin_5734 こんしんさん、ありがとうございます😊,1503002498365530113,termas_jp,Sun Mar 13 13:38:14 +0000 2022
111,@akuro65872359 ご覧いただきありがとうございます。ゆっくりですが、新しい記事も書いていきますのでよろしくお願いします✨,1503002208060985344,termas_jp,Sun Mar 13 13:37:05 +0000 2022
112,@twelvetheme ありがとうございます❗️早速、参考にさせていただきます‼️,1503001590034477061,termas_jp,Sun Mar 13 13:34:38 +0000 2022
113,@akibonoblog ありがとうございます✨自分でもビックリです！,1503001417124298754,termas_jp,Sun Mar 13 13:33:56 +0000 2022
114,"／
Googleアドセンスに
1回目で合格しました〜‼️✨
＼
2月26日に3記事で申請し、その後1記事を追加。ちょうど2週間後の昨夜Googleから有効化のメールが届きました‼️🎉

#アドセンス合格
#ブログ初心者… https://t.co/KimXchCsGv",1502859078384906244,termas_jp,Sun Mar 13 04:08:20 +0000 2022
115,"今日の朝活は、朝風呂♨️&amp;サウナでした〜✨最高❣️
#デュアルライフ #デュアラー",1502438768338472969,termas_jp,Sat Mar 12 00:18:10 +0000 2022
116,"Twitter見て、ついついブログを頑張っている仲間にいいね！して刺激をもらう私🤣Wi-Fiないのに🤣
#ブログ初心者
#ブログ仲間と繋がりたい",1502258748995563528,termas_jp,Fri Mar 11 12:22:51 +0000 2022
117,"北信地方の代表的な郷土料理のひとつ
笹寿司♡
#デュアルライフ #デュアラー https://t.co/LUnTWybp85",1502242570503884805,termas_jp,Fri Mar 11 11:18:33 +0000 2022
118,"#デュアルライフ とは？

https://t.co/V44IrezJKt",1501477285324795904,termas_jp,Wed Mar 09 08:37:35 +0000 2022
119,"明日の夜から長野です✨✨
まだ雪がありそうなので、春スキー⛷を楽しみます❣️
#デュアルライフ #デュアラー https://t.co/5v0Ur5oVuX",1501476857866518528,termas_jp,Wed Mar 09 08:35:53 +0000 2022
120,@jomonkaikei 私も今日は🍷呑んでまーす😊,1501475785391374344,termas_jp,Wed Mar 09 08:31:37 +0000 2022
121,@akibonoblog 素敵な1日を✨,1501331839184637953,termas_jp,Tue Mar 08 22:59:38 +0000 2022
122,"朝活おわり。
今日もHAPPYな1日になりますように💖",1501318866693083138,termas_jp,Tue Mar 08 22:08:05 +0000 2022
123,久しぶりの道頓堀‼️ https://t.co/rzB5Yhq5Vo,1501099896052805633,termas_jp,Tue Mar 08 07:37:58 +0000 2022
124,@canan__15 ありがとうございます✨焦らずにいきます！,1501090901481107457,termas_jp,Tue Mar 08 07:02:14 +0000 2022
125,"ブログ時間が取れずに、数日ほったらかし...😂 毎日コツコツ、少しでも時間とれるようにするのが今の目標‼️✨

#ブログ初心者
#ブログ初心者と繋がりたい 
#ブログ仲間募集中 
#ブログ仲間と繋がりたい 
#初心者ブロガー
#blog",1501033054797975556,termas_jp,Tue Mar 08 03:12:22 +0000 2022
126,@kybjI9kXS2L79zw ありがとうございます✨よろしくお願いします！,1500941299989774336,termas_jp,Mon Mar 07 21:07:46 +0000 2022
127,@kybjI9kXS2L79zw はじめまして！私もSWELLです。初心者ですがよろしくお願いします😊,1500757997798461441,termas_jp,Mon Mar 07 08:59:24 +0000 2022
128,@tGdzpSyuMi2UvZh ぶんぶんさん、よろしくお願いしますします✨,1500606489270296576,termas_jp,Sun Mar 06 22:57:21 +0000 2022
129,@homablogoo ありがとうございます✨フォローさせていただきます。よろしくお願いいたします！,1500606290841976832,termas_jp,Sun Mar 06 22:56:34 +0000 2022
130,"@NY20211126 うまく返信できていませんでした^^;
ゆうさんも良い週末をお過ごしください！",1500099076817580032,termas_jp,Sat Mar 05 13:21:05 +0000 2022
131,@ys5manhosi ありがとうございます✨よろしくお願いいたします！,1500071656081195013,termas_jp,Sat Mar 05 11:32:07 +0000 2022
132,"朝からブログ。
すっかり外が明るくなったので、そろそろ洗濯物を干します！🌞
皆さま、よい週末を💖
#ブログ初心者
#ブログ仲間と繋がりたい",1499866407802404864,termas_jp,Fri Mar 04 21:56:32 +0000 2022
133,"@akibonoblog ありがとうございます！
あきさん達も素敵な1日を💖",1499200370186555396,termas_jp,Thu Mar 03 01:49:56 +0000 2022
134,"🌸✨🌸✨🌸✨🌸✨🌸✨
おはようございます❣️
今日はおひな祭り。✨🎎✨✨　
好きなケーキとお寿司を買ってお祝いしよ🤣 ✨🍰✨🥂✨
🌸✨🌸✨🌸✨🌸✨🌸✨
#ひな祭り",1499136915320504320,termas_jp,Wed Mar 02 21:37:47 +0000 2022
135,"沢山のいいね・コメント・RT
ありがとうございました‼️🙇🏻‍♀️✨
これからもよろしくお願いします💖
#ブログ初心者 https://t.co/2J4amEqZ45",1498618593709535234,termas_jp,Tue Mar 01 11:18:10 +0000 2022
136,@kawaofukumi ありがとうございます✨私もフォローさせていただきまさした。アイコンかわいいですね！よろしくお願いします😊,1498472353940279296,termas_jp,Tue Mar 01 01:37:04 +0000 2022
137,@pintoburogu ありがとうございます✨同じテーマですね、よろしくお願いします😊,1498310517244719107,termas_jp,Mon Feb 28 14:53:59 +0000 2022
138,@BTF0711 ありがとうございます✨私もフォローさせていただきました！よろしくお願いします😊,1498280203638165507,termas_jp,Mon Feb 28 12:53:31 +0000 2022
139,@Tsuba_Kun_1 今日からなんですね‼️マレーシアからの発信、楽しみにしています✨よろしくお願いします✨,1498258063283081217,termas_jp,Mon Feb 28 11:25:33 +0000 2022
140,@monmonster_ ご覧いただきありがとうございます✨私もフォローさせていただきます❗️,1498257217237438467,termas_jp,Mon Feb 28 11:22:11 +0000 2022
