,text,id,user,created_at
63,"@C86lOOgqCIVt0XS 難しいですよね😓
見に行く度に微妙に違う色がいいと言われます。期限を決めて娘に選ばせようと思います😆",1414914522108731392,hideyuki_k1,Tue Jul 13 11:48:04 +0000 2021
64,@KosodateOtoutya おとさん、ありがとうございます😄もうそろそろラン活終了させます。ぜひ大事にして欲しいです☀️,1414913795831386112,hideyuki_k1,Tue Jul 13 11:45:11 +0000 2021
65,@31_goshin_jutsu エママさん、１０分でラン活終了とは！すごい判断力ですね😲 でも、ひょっとすると、ラン活を引き伸ばしているのは、親の方かもしれません‥‥😓 こどもはあっさり決められるところを、本当にそれでいいの？と… https://t.co/wnytzNtDGm,1414609413667659779,hideyuki_k1,Mon Jul 12 15:35:41 +0000 2021
66,誤 追える→正 終える,1414607611803017225,hideyuki_k1,Mon Jul 12 15:28:31 +0000 2021
67,"ラン活中🎒
選ぶ楽しさと決める難しさ‥‥。
色が豊富すぎて選ぶのに一苦労、半年ほど前から徐々に色を絞り込み、水色に決まりつつあります‥‥。何色を選ぶかは、完全に娘に任せます😌
ただ、ラン活を追えるタイミングがわかりません‥‥😓 https://t.co/eWWbBF07cf",1414591805987856385,hideyuki_k1,Mon Jul 12 14:25:43 +0000 2021
68,"@KosodateOtoutya ありがとうございます！
体力有り余って、消費させるのに大変です😓私の体力が消耗しています😁",1414584449325408260,hideyuki_k1,Mon Jul 12 13:56:29 +0000 2021
69,"午前は公園で自転車。自転車VS徒歩での競争をさせられる。午後はお散歩探検。おたまじゃくし、カエル、あめんぼう、タニシ？、お花の観察🍀
私の万歩計アプリは、１２０００歩、１０kmを越えました😂

#子育て https://t.co/YEmiEnzthF",1414183688343068672,hideyuki_k1,Sun Jul 11 11:24:00 +0000 2021
70,@yoshi_papa ヨシさん、こんばんは🌙😃❗娘は１日でやりたいとのことです。沖縄は難しそうですが、それ以外は楽しみながら相談して企画します😆,1414171096035717120,hideyuki_k1,Sun Jul 11 10:33:57 +0000 2021
71,"@manmarupuu まるぷさん、こんばんは。
沖縄は、赤ちゃんの時に行った写真を見て行きたいと言い出しています😓
何度も写真を、見せて行った気になってくれることを検討します😁",1414170079130837001,hideyuki_k1,Sun Jul 11 10:29:55 +0000 2021
72,"保育園での夏まつり、お泊まり保育が今年は中止に。やっぱり普段とは違う体験はさせてやりたかった☀️
でも、イベントがなくなった分、お家でいつもと違う体験を考える楽しみが増えた😂
娘の提案は、散歩→公園→温泉→沖縄😲
この提案を１日で叶えるのは難しそう😆

#育児",1413767928571260928,hideyuki_k1,Sat Jul 10 07:51:55 +0000 2021
73,こちらも間違い探しの問題‥‥😆 https://t.co/UhnXfyLGUd,1413676113289641984,hideyuki_k1,Sat Jul 10 01:47:04 +0000 2021
74,@manmarupuu かなり細かく仕上げました🍀,1413514802794622985,hideyuki_k1,Fri Jul 09 15:06:05 +0000 2021
75,"@barehandnovice こんばんは😁
すごーくよく見て頂いてありがとうございます。😆",1413514399084552195,hideyuki_k1,Fri Jul 09 15:04:29 +0000 2021
76,"@manmarupuu こんばんは🌙😃❗
まるぷさん。
興味を娘は元気で笑顔いっぱいでした😁",1413513806043508742,hideyuki_k1,Fri Jul 09 15:02:07 +0000 2021
77,"おはようございます。

娘の間違い探しの問題、完成形。

うーん……難問に仕上がった…😅 https://t.co/yTZpUusu3l https://t.co/zRkQz9wzWU",1413259095952535554,hideyuki_k1,Thu Jul 08 22:10:00 +0000 2021
78,"月曜、保育園から行くスイミングスクールのプール、
水曜、保育園の園庭にあるプール、
金曜、保育園の園庭にあるプール
土曜、習い事のスイミングスクールのプール、

娘は週４回プールに入っています😅
もうすでに夏を満喫。
水着の洗濯に頭を悩ます日々☂️

#子育て",1413148850135605267,hideyuki_k1,Thu Jul 08 14:51:55 +0000 2021
79,"@QOL99963810 いつも楽しませてもらっています😆
いろいろ合格、お祈りいたします😀",1413098582605926406,hideyuki_k1,Thu Jul 08 11:32:10 +0000 2021
80,"@Nadeshiko_rena ありがとうございます😁
自分で楽しみながら、人も楽しませる子になって欲しいです😄",1413097759310159875,hideyuki_k1,Thu Jul 08 11:28:54 +0000 2021
81,"@PqSecond ありがとうございます😆

ずっーと机に向かって何かをしています。何ができるかいつも楽しみにしています😁",1413097152272683014,hideyuki_k1,Thu Jul 08 11:26:29 +0000 2021
82,"@manmarupuu まるぷさん、
こんばんは！
目の表情みたいです😆",1413096657135099906,hideyuki_k1,Thu Jul 08 11:24:31 +0000 2021
83,@yoshi_papa お辞儀、大切ですね😆,1413096196957085707,hideyuki_k1,Thu Jul 08 11:22:42 +0000 2021
84,"@PqSecond おらんさん！
こんばんは😆

娘のおかげで体力をつけられています😄

帰ることを忘れてどこまでも行こうとしてしまうのです‥‥😓",1413095779850342402,hideyuki_k1,Thu Jul 08 11:21:02 +0000 2021
85,"@manmarupuu まるぷさんこんばんは！😀
朝、娘に確認すると、これはまだ作成途中だということです。とりあえず、２つだそうです😁",1412733093140525060,hideyuki_k1,Wed Jul 07 11:19:51 +0000 2021
86,"@yoshi_papa ヨシさん、こんばんは！
ありがとうございます😆
見ていないようで、よく物事を見ているの気がします。
１日お疲れさまでした😀",1412732562326257665,hideyuki_k1,Wed Jul 07 11:17:44 +0000 2021
87,"おはようございます。

こちらも娘からの間違い探しの問題とのことです。😆

うん、やりたいことはわかる😁 https://t.co/IfO1hJUFpz https://t.co/s6sCMpppuA",1412531808168730624,hideyuki_k1,Tue Jul 06 22:00:01 +0000 2021
88,"@manmarupuu こんばんは。まるぷさん🍀
間違い探しのご参加ありがとうございます😆",1412399191448457217,hideyuki_k1,Tue Jul 06 13:13:03 +0000 2021
89,"@HiKomisomama ありがとうございます！😀
日々、色んなことをして楽しませてくれています😂",1412211020467081216,hideyuki_k1,Tue Jul 06 00:45:19 +0000 2021
90,"@QOL99963810 まいさん、おはようございます！いろんなものを作って見てもらうのが楽しいようです😀
素敵なアイコンに変わりましたね💓",1412210688987041804,hideyuki_k1,Tue Jul 06 00:44:00 +0000 2021
91,"@cocoro_up おはようございます！😀
ありがとうございます！
どうやって思いくのか不思議です😆完全に越されてしまってます😓",1412209857306890251,hideyuki_k1,Tue Jul 06 00:40:42 +0000 2021
92,"「め」の練習をしているのかと思いきや、「間違い探し」の問題とのこと😆

わが娘、なかなかのアイデア力😁 https://t.co/8fN2tcrWAi",1412169415748116488,hideyuki_k1,Mon Jul 05 22:00:00 +0000 2021
93,"@yoshi_papa あ～キッザニア、行ってみたいです😆
ずっと行きたいと思っていたのですが、まだ早いかなぁ‥‥と思っているうちにコロナがて‥‥。そうですよね、体験大事だと思います😀",1412066759742423043,hideyuki_k1,Mon Jul 05 15:12:05 +0000 2021
94,@yoshi_papa 先生も少し反応に困ったのではと心配していたのですが、先生も楽しそうにしてくれたのでよかったです😆,1411696794694656000,hideyuki_k1,Sun Jul 04 14:41:58 +0000 2021
95,@takahiro_1102 hiroさん、ありがとうございます😁ずっと、何かを見つけてはしゃべり続けています😆いろんなものに触れて感じることができれば‥‥と思います✨,1411696218783113221,hideyuki_k1,Sun Jul 04 14:39:41 +0000 2021
96,"@cocoro_up 昼からのスイミングの習い事の後のピクニックです😓行きたいと言うので‥‥。体力余りまくりです‥‥。寝る寸前まで何かをやり続けています😆
さすがに一瞬で眠りにつきましたが‥‥😄",1411694709131472903,hideyuki_k1,Sun Jul 04 14:33:41 +0000 2021
97,娘とのお散歩は、ちょっとした探検。できるだけ今まで行ったことのないコースを選ぶ。この先はどうなっているのかなぁと、進む度に発見をする楽しさがある。本日は９キロを越えた😆道端で見つけたお花や虫、鳥‥‥全部反応して立ち止まるので、３時… https://t.co/1AZ00nwSM0,1411459740660428802,hideyuki_k1,Sat Jul 03 23:00:00 +0000 2021
98,@cocoro_up 好きなことを見つけて、進路が決められるのは素敵ですね🍀可能性を広げられるよういろんな体験をさせてやりたいです☀️,1411284225014124545,hideyuki_k1,Sat Jul 03 11:22:34 +0000 2021
99,"@cocoro_up 娘にやり方を教えるために、自分でやってみたのですが、 やり始めると止まらなくなりました😁私も脳を発達させ、感性を磨いてみようかなぁ‥‥☀️
娘はモノづくりが大好きです🍀",1410928672500903941,hideyuki_k1,Fri Jul 02 11:49:43 +0000 2021
100,"@amitamcf_badge @ing_edu_saiyou おはようございます！
大阪を拠点に学習塾を展開している株式会社イング(学研グループ)と申します✏️
フォローありがとうございます！
こたらこそ、どうぞよろしくお願いいたします🙏",1410765849690972168,hideyuki_k1,Fri Jul 02 01:02:43 +0000 2021
101,とあるお店でもらったおもちゃ。ルームブレスというらしい。 かなり細かい作業で、5歳の娘には、まだ無理かなと思っていたが、すらすらと✨１時間ぐらいは集中してやる😆 色の組み合わせなども考えながら、時間をかけて出来上がったときの達成も… https://t.co/DBA6XNb1Ud,1410727416398446595,hideyuki_k1,Thu Jul 01 22:30:00 +0000 2021
102,"@yoshi_papa ヨシさん、こんばんは！
いつもありがとうございます😄
保育園の先生は、さぞかしコメントに困ったことでしょう😓",1410551791977078784,hideyuki_k1,Thu Jul 01 10:52:08 +0000 2021
103,"保育園の先生の対応は優しかったです🍀
園児の絵を褒めるように、いやそれ以上に丁寧に、優しく、細心の気遣いを持って、全力で、妻の描いたシャワーズの絵を褒めてくださいました😓 https://t.co/hpdwEs1moQ https://t.co/Vp5dBPjThi",1410357479045697536,hideyuki_k1,Wed Jun 30 22:00:00 +0000 2021
104,"@manmarupuu まるぷさん、こんばんは😄

ありがとうございます😆🍀",1410247371938619392,hideyuki_k1,Wed Jun 30 14:42:29 +0000 2021
105,"@inomegu_ikuji わかりますー😂
うちの娘のランドセル選び、
どんな色を選ぼうが娘の判断に任せる覚悟をしています😆",1410197200320139268,hideyuki_k1,Wed Jun 30 11:23:07 +0000 2021
106,"@ymac38671198 なるほど！ 
喜ばせるには、見た目の物量の多さですね😁
確かに今年のお正月、親戚からもらったお年玉の千円札には全く無反応でした😄",1410191623875530756,hideyuki_k1,Wed Jun 30 11:00:57 +0000 2021
107,"@InMatchbox まいさん、こんにちは😆
大人気ですね。娘も、例がいなくはまっています😀",1410131050295037956,hideyuki_k1,Wed Jun 30 07:00:16 +0000 2021
108,"@naoko_omocha なおこさん、ありがとうございます！
保育士の先生からそうおっしゃって頂けると安心です😁
先生の反応を楽しみにします😆",1410129501661532164,hideyuki_k1,Wed Jun 30 06:54:06 +0000 2021
109,"@alex99746027 リツイート、ありがとうございます！😁
先生の反応はご報告いたします😆",1410127657732251649,hideyuki_k1,Wed Jun 30 06:46:47 +0000 2021
110,"@SureGoahead おはようございます😄
なるほど！
そうやって具体的にして価値の差を伝えるのですね🍀お菓子を使えば興味を持ってくれますね😆
チロルチョコ１００個用意してやってみるとインパクトがありそうですね😁
ありがとうございます！",1410025533367148550,hideyuki_k1,Wed Jun 30 00:00:58 +0000 2021
111,"保育園の連絡帳に、なぜかポケモンのシャワーズを描いて先生に説明する妻…。
う~ん、担任の先生、困らないかなぁ……💦

#子育て
#ポケモン https://t.co/RV2Zx5jXpy",1409995091729518598,hideyuki_k1,Tue Jun 29 22:00:00 +0000 2021
112,"@cocoro_up 広いだけで気持ちが晴れますよね🌝
ただ、広大な広場で鬼ごっこをやらされるのです😅
本気で追いかけてももう追いつきません。
もうくたくたになりました😅",1409877851936075791,hideyuki_k1,Tue Jun 29 14:14:08 +0000 2021
