,id,name,username,created_at,protected,withheld,location,url,description,verified,entities,profile_image_url,public_metrics,pinned_tweet_id,Unnamed: 0
0,1468771922817462272,てるま,termas_jp,2021-12-09T02:38:23.000Z,False,,,https://t.co/ZmHIa7O4aY,40代ワーママ｜ブログ初心者🔰（テーマ: SWELL）｜2021.11〜始めたデュアルライフ（大阪⇄長野）について発信していきます✨ https://t.co/vV7DGagd3w ♡ #二拠点生活 #デュアラー,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZmHIa7O4aY', 'expanded_url': 'http://termas.jp', 'display_url': 'termas.jp'}]}, 'description': {'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/vV7DGagd3w', 'expanded_url': 'https://lit.link/termas', 'display_url': 'lit.link/termas'}], 'hashtags': [{'start': 93, 'end': 99, 'tag': '二拠点生活'}, {'start': 100, 'end': 106, 'tag': 'デュアラー'}]}}",https://pbs.twimg.com/profile_images/1473417309968826372/s_2SaTTy_normal.jpg,"{'followers_count': 1008, 'following_count': 1223, 'tweet_count': 268, 'listed_count': 0}",1.501477285324796e+18,28.0
1,1480490141957640195,ハルカ＠子マル家３歳・１歳娘と子連れ旅行,kidstraveler22,2022-01-10T10:42:24.000Z,False,,大阪府,https://t.co/ieeLq14T2q,【子供といかに楽しむか】人生観シフト中☺️｜👩失敗多め30代ワーママ｜👨子煩悩パパ👧3歳👶1歳娘(0歳でワケあって62泊👀)｜3人目‥🙏✨｜グルメ、旅行好き｜家族大好き｜趣味から21年旅行業取得｜22年度保育士試験検討中｜子供好きさんと繋がりたい｜無言いいね＆フォロー失礼いたします🙇　↓URLはプロフ🙇,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ieeLq14T2q', 'expanded_url': 'https://kids-traveler.com/profile', 'display_url': 'kids-traveler.com/profile'}]}}",https://pbs.twimg.com/profile_images/1578746992943312897/la0iH0PU_normal.jpg,"{'followers_count': 262, 'following_count': 389, 'tweet_count': 148, 'listed_count': 0}",1.5053702792954225e+18,53.0
2,1355200419866132481,さくらいch@親子で楽しく遊ぶVLOG,sakuraich21,2021-01-29T17:05:40.000Z,False,,大阪,https://t.co/3N5Mz0EayJ,さくらいちャンネルではマイクラ日記と遊びをYoutubeで発信します▶️ Twitterでは動画公開のお知らせしていきます。 親子Youtuberさん繋がりましょう！いいね👍一杯します😄中の人は最近ママ,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/3N5Mz0EayJ', 'expanded_url': 'https://youtube.com/channel/UCdBcANF7bdWUlu7nRL4ukIw', 'display_url': 'youtube.com/channel/UCdBcA…'}]}}",https://pbs.twimg.com/profile_images/1357597767888117761/PxOQHrqd_normal.jpg,"{'followers_count': 1217, 'following_count': 3560, 'tweet_count': 198, 'listed_count': 20}",1.3640407713813258e+18,63.0
3,1350457507668402182,けいこ@ママの心と身体を整えるお手伝い♡,keikoyokoe,2021-01-16T14:59:03.000Z,False,,,,"小4、小2男子のママ、大阪、オンラインで子育ての勉強会MamaCafeやアロマ会、ヒーリングセッションなどを開催しています。
自分の心と身体が整っていれば、子育ても夫婦関係も仕事もすべてうまくいく🎶家族との時間を大切に❤️30分セッション無料クーポン配布中✨https://t.co/hPWY6OOYbY",False,"{'description': {'urls': [{'start': 129, 'end': 152, 'url': 'https://t.co/hPWY6OOYbY', 'expanded_url': 'https://lin.ee/2f4GD5E', 'display_url': 'lin.ee/2f4GD5E'}]}}",https://pbs.twimg.com/profile_images/1511900886741962753/9gjjnZ7b_normal.jpg,"{'followers_count': 722, 'following_count': 813, 'tweet_count': 2202, 'listed_count': 7}",1.412970677213094e+18,141.0
4,1388819226228453378,みずくらげちゃん,XpXHBZH9OEEuTwd,2021-05-02T11:34:49.000Z,False,,,,"5y0y二児の母/ワーママ/リゾートと温泉
👧アートスクール、スイミング
#大阪子連れランチ についても時々呟きます🍙",False,"{'description': {'hashtags': [{'start': 37, 'end': 46, 'tag': '大阪子連れランチ'}]}}",https://pbs.twimg.com/profile_images/1393902546981298180/ejIhLnHv_normal.jpg,"{'followers_count': 5, 'following_count': 38, 'tweet_count': 109, 'listed_count': 0}",1.4252214438983393e+18,194.0
5,726093559519014912,ひで😄子育て応援＆すべての人に笑顔を！,hideyuki_k1,2016-04-29T16:59:29.000Z,False,,大阪 大阪市 ,,"5歳の娘と共に成長中！教育関連会社勤務(国語講師/人事部門責任者 ／新卒採用)ことばの力、読む、書く、話す力が未来を作る‥‥そんな思いで娘と共に成長中😌子育てママ・パパの方とたくさんつながりたいです！　ぜひ仲良くしてください☺
2021年４月よりTwitter本格始動😄",False,,https://pbs.twimg.com/profile_images/1366398983732559874/bNbTViZ7_normal.jpg,"{'followers_count': 1030, 'following_count': 1053, 'tweet_count': 1070, 'listed_count': 3}",1.3967528410840023e+18,214.0
6,1366280316113981440,ゆかりん🌸,257yukarin,2021-03-01T06:54:54.000Z,False,,日本 大阪,,"5年間不妊治療で二卵性双子出産👶👶
3歳子育て奮闘中です😊✨
#美容 #健康 #コスメ #ダイエット #旅行 #スイーツ #育児中のママさんパパさん　繫がりたいです😄💕
ママになっても楽しく綺麗でいるのが目標⭐⭐⭐",False,"{'description': {'hashtags': [{'start': 31, 'end': 34, 'tag': '美容'}, {'start': 35, 'end': 38, 'tag': '健康'}, {'start': 39, 'end': 43, 'tag': 'コスメ'}, {'start': 44, 'end': 50, 'tag': 'ダイエット'}, {'start': 51, 'end': 54, 'tag': '旅行'}, {'start': 55, 'end': 60, 'tag': 'スイーツ'}, {'start': 61, 'end': 74, 'tag': '育児中のママさんパパさん'}]}}",https://pbs.twimg.com/profile_images/1366767925034508296/8RKj9up0_normal.jpg,"{'followers_count': 886, 'following_count': 937, 'tweet_count': 9652, 'listed_count': 6}",,231.0
7,1388149484668866561,いと,ito_egao,2021-04-30T15:13:34.000Z,False,,いとのあれこれ👉,https://t.co/ssYur6Ps1b,【まずはママが自分を楽しむ！】大阪在住3歳娘のママ｜産後うつ状態▶︎同じように悩んでる人の力になりたい▶︎親が楽しめる場作りを｜育児セラピスト1級｜アタッチメントベビーマッサージインストラクター｜コミュニティ2つ運営｜ベビマ教室『hug＊emi』open🕊｜詳細は下のリンクから,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ssYur6Ps1b', 'expanded_url': 'https://lit.link/itoo', 'display_url': 'lit.link/itoo'}]}}",https://pbs.twimg.com/profile_images/1493244149138554881/5BvurFIp_normal.jpg,"{'followers_count': 2644, 'following_count': 754, 'tweet_count': 9693, 'listed_count': 23}",1.495877629492474e+18,235.0
8,1373836697163554818,フルタイム勤務ワーママ🌗1歳4歳ママ👧ENARI💛,WokingmamaENARI,2021-03-22T03:19:38.000Z,False,,,https://t.co/fCEktIQ4za,大阪在住、共働き、製造メーカー勤務。4歳と2歳の娘を持つ31歳ワーママです！日々の仕事と子育ての両立のことや、節約、生活術などをブログで書いています♪無言フォロー失礼します💦無言フォロー大歓迎！勧誘のDMは無視させて頂きます🙇‍♀️,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/fCEktIQ4za', 'expanded_url': 'https://workingmamadays.com', 'display_url': 'workingmamadays.com'}]}}",https://pbs.twimg.com/profile_images/1373836827673595904/OVnu2aIS_normal.jpg,"{'followers_count': 559, 'following_count': 2120, 'tweet_count': 1167, 'listed_count': 6}",,261.0
9,1333586991477182464,歯科医師🦷えりママ👨‍👩‍👧‍👧楽天ROOM・pippin・アマアソ,erigonmama,2020-12-01T01:42:34.000Z,False,,大阪 大阪市,https://t.co/x0hlGJuyfL,"1歳&6歳の2児の母😊歯科医師のえりママだよ！離乳食・幼児食コーディネーターの資格も持ってるよ！お口元の健康は食育から☝気軽に絡んでちょ😆
アマアソ参加中🌟楽天ROOMやってます！pippin公式アンバサダー✨
楽天ROOM：R2.12月〜・アマアソ：R3.2月〜・pippin：R3.10月～",False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/x0hlGJuyfL', 'expanded_url': 'https://lit.link/erimama', 'display_url': 'lit.link/erimama'}]}}",https://pbs.twimg.com/profile_images/1349443683548946433/WVNKBSZg_normal.jpg,"{'followers_count': 1267, 'following_count': 1366, 'tweet_count': 4676, 'listed_count': 9}",1.543327778711298e+18,369.0
10,136449612,Mariko✧SNS広報フリーランス｜プチプラコーデYouTuber,maris_tk,2010-04-24T00:14:11.000Z,False,,日本 大阪,https://t.co/Wl37P9jPgk,梅屋まり子｜企業の魅力発信サポート｜＃フリーランス広報47 運営チーム｜企業広報・SNS運用ご依頼はDMへ｜3児ママ｜ファッション系インフルエンサー｜プチプラ高見えコーデ｜YouTube・Instagramはリンクから,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Wl37P9jPgk', 'expanded_url': 'https://lit.link/Marikotka', 'display_url': 'lit.link/Marikotka'}]}, 'description': {'hashtags': [{'start': 18, 'end': 29, 'tag': 'フリーランス広報47'}]}}",https://pbs.twimg.com/profile_images/1630151099486470148/VxdZ-1t-_normal.jpg,"{'followers_count': 722, 'following_count': 495, 'tweet_count': 1681, 'listed_count': 5}",,432.0
11,1271273117550120962,haluulala🌷ママグラファー@大阪,_haluulala_,2020-06-12T02:48:44.000Z,False,,大阪,https://t.co/kcq1OOs0c0,1歳🧒と3歳👧の姉妹子育て中のママグラファー❤️月一でベビーマッサージイベントの撮影、親子撮影会をしています👩‍👧今後はおうちで参加可能のオンラインイベントも計画中❗️ママ垢育児垢は突如 無言フォローしますが、興味があればお気軽にお問い合わせくださいませ📩プラクティカルフォト1級取得📷,False,"{'url': {'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/kcq1OOs0c0', 'expanded_url': 'https://haluulala.hatenadiary.com/', 'display_url': 'haluulala.hatenadiary.com'}]}}",https://pbs.twimg.com/profile_images/1412653007330705408/IFd46e2S_normal.jpg,"{'followers_count': 783, 'following_count': 971, 'tweet_count': 27, 'listed_count': 5}",1.4133608301968138e+18,591.0
